SendingDomain,URL,Title,Anchor Text,Spam Score,Page Authority,Domain Authority,Number of Domains Linking to this Page,Number of Domains Linking to Domain,Origin,TargetDomain,Target URL,Link Equity,No Link Equity,Only rel=nofollow,Only follow,301
africantvnetworkmall.com,http://www.africantvnetworkmall.com/index.php,African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/africa-imports/,Africa Imports - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/africastyles/,Africastyles - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/afrikan-republic/,AFRIKAN REPUBLIC - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/allposterscom/,Allposters.com - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/callingcardscom/,Callingcards.com - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/cush-city/,Cush City - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/ebay/,Ebay - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/mapscom/,Maps.com - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/nationalgeographiccom/,NationalGeographic.com - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/naturessheabuttercom/,NATURE&#039;SSHEABUTTER.COM - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/pingocom/,Pingo.com - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/stacyadamscom/,Stacyadams.com - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/theafricaguide/,TheAfricaGuide - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/travel-video-store/,Travel Video Store - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/x8drumscom/,x8drums.com - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/amazon/,Amazon - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/home/dupsies/,Dupsie&#039;s - African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetworkmall.com,http://www.africantvnetworkmall.com/login/,African TV Network Mall,(img alt) [No Anchor Text],5,17,11,1,4,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
africantvnetwork.com,http://africantvnetwork.com/,Welcome to African TV Network,(img alt) (img) [No Anchor Text],5,17,17,0,11,External,dupsies.com,http://dupsies.com/Dstore/index.php?ref=26&affiliate_banner_id=3,Yes,No,No,Yes,No,,,,,
